"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Tom Doedee",12583,"AD","ES","1",7,7,14,21,0,0,0,2,4,1,0,2,2,0,0,8,14,0,0,9,1,0,93
"Richard Douglas",2381,"AD","ES","1",7,3,6,13,1,2,0,0,1,2,2,4,0,4,0,5,9,0,0,2,2,0,84
"Cam Ellis-Yolmen",12283,"AD","ES","1",7,5,10,17,1,0,0,1,2,3,6,2,0,0,0,11,6,1,0,0,0,0,67
"Darcy Fogarty",12584,"AD","ES","1",3,3,3,6,2,0,0,4,0,1,0,2,0,1,0,2,4,1,1,0,0,0,83
"Bryce Gibbs",11535,"AD","ES","1",21,7,14,35,2,1,0,4,2,8,7,5,1,1,2,13,21,0,2,0,1,0,87
"Hugh Greenwood",12533,"AD","ES","1",8,1,5,13,1,1,0,2,0,0,3,4,0,0,0,8,3,0,0,0,0,0,65
"Curtly Hampton",12020,"AD","ES","1",6,4,3,9,1,0,0,3,0,3,0,0,0,0,0,0,9,0,2,0,0,0,60
"Kyle Hartigan",6623,"AD","ES","1",4,4,7,11,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,8,0,0,96
"Sam Jacobs",11708,"AD","ES","1",5,3,8,13,0,0,33,1,0,0,2,2,1,1,0,6,9,1,0,3,0,0,84
"Josh Jenkins",12074,"AD","ES","1",6,5,5,11,2,2,4,3,0,2,0,5,0,3,0,6,5,3,4,3,0,1,86
"Jake Kelly",12335,"AD","ES","1",11,6,7,18,0,0,0,2,4,2,0,2,0,1,0,3,14,1,0,3,3,1,85
"Rory Laird",12165,"AD","ES","1",15,8,25,40,0,0,0,1,8,2,1,1,1,0,0,14,27,0,0,1,0,0,81
"David Mackay",11634,"AD","ES","1",15,1,5,20,0,1,0,4,6,2,2,0,0,0,0,7,10,0,0,4,2,0,77
"Mitch McGovern",12404,"AD","ES","1",6,4,3,9,1,1,0,3,0,3,1,3,0,3,0,5,4,1,0,3,0,0,88
"Lachlan Murphy",12585,"AD","ES","1",4,1,2,6,1,1,0,2,0,0,0,0,0,0,0,3,3,0,0,1,0,0,75
"Paul Seedsman",12035,"AD","ES","1",14,4,10,24,0,1,0,4,3,6,1,3,1,2,0,5,19,0,0,0,1,1,82
"Rory Sloane",11792,"AD","ES","1",11,2,12,23,0,0,0,7,1,5,6,4,3,1,0,12,13,0,0,8,0,1,84
"Daniel Talia",11989,"AD","ES","1",11,4,3,14,0,0,0,1,2,3,0,3,1,1,0,9,6,3,0,10,0,0,91
"Josh Begley",12574,"ES","AD","1",7,1,4,11,1,2,0,5,0,4,0,1,0,0,0,6,5,0,0,0,0,1,75
"Tom Bellchambers",11675,"ES","AD","1",5,3,4,9,1,0,33,1,0,4,1,0,2,0,0,5,4,1,1,4,0,0,85
"Mitch Brown",11987,"ES","AD","1",8,8,5,13,0,0,0,0,4,1,1,1,1,1,0,5,8,1,0,7,0,1,89
"Joe Daniher",12199,"ES","AD","1",9,7,6,15,2,1,0,1,0,3,0,4,1,2,0,6,9,2,3,0,0,0,100
"Matt Dea",11829,"ES","AD","1",2,1,9,11,0,0,0,0,2,0,0,0,0,0,0,6,7,0,0,3,0,0,73
"Brendon Goddard",1443,"ES","AD","1",15,6,14,29,1,1,0,3,4,2,2,2,0,0,0,8,20,1,1,2,0,1,92
"Josh Green",11960,"ES","AD","1",10,1,1,11,2,2,0,2,0,2,0,1,2,0,0,8,4,0,1,1,0,0,74
"Michael Hartley",12419,"ES","AD","1",8,5,1,9,0,0,0,2,1,1,0,1,0,0,0,2,8,2,0,9,0,0,91
"Dyson Heppell",11896,"ES","AD","1",21,13,14,35,0,0,0,5,4,9,3,6,1,2,3,11,26,0,0,3,0,1,88
"Cale Hooker",11702,"ES","AD","1",8,9,7,15,3,1,0,3,0,2,0,4,0,0,0,7,7,4,4,2,0,0,92
"Michael Hurley",11715,"ES","AD","1",15,7,13,28,0,0,0,1,6,2,0,3,3,0,1,12,17,1,0,1,0,0,91
"Kyle Langford",12349,"ES","AD","1",11,3,12,23,0,0,0,2,1,3,1,4,3,3,0,7,17,0,0,1,0,0,80
"Anthony McDonald-Tipungwuti",12407,"ES","AD","1",9,6,5,14,0,1,0,5,0,2,1,2,0,1,0,4,10,1,2,2,1,1,81
"Andrew McGrath",12491,"ES","AD","1",9,3,17,26,1,0,0,4,1,1,2,4,0,0,0,11,17,0,1,2,2,0,85
"Conor McKenna",12391,"ES","AD","1",8,1,6,14,0,0,0,5,3,2,0,0,0,0,0,4,8,0,0,4,5,0,85
"Zach Merrett",12241,"ES","AD","1",3,0,4,7,0,0,0,1,1,0,1,2,2,0,0,6,2,0,0,1,0,0,16
"Darcy Parish",12406,"ES","AD","1",11,0,8,19,0,2,0,7,1,5,5,2,1,0,0,6,14,0,0,1,0,2,86
"Adam Saad",12330,"ES","AD","1",3,2,9,12,0,0,0,2,3,1,1,1,0,0,0,7,6,0,0,6,3,1,86
"Devon Smith",12029,"ES","AD","1",14,3,9,23,0,1,0,5,3,2,6,2,1,0,0,8,15,0,0,0,2,0,87
"James Stewart",12232,"ES","AD","1",10,7,6,16,3,2,6,4,0,3,0,3,1,2,0,6,10,2,5,0,0,2,83
"Jake Stringer",12167,"ES","AD","1",6,2,10,16,0,1,0,7,1,3,3,1,1,0,0,9,8,1,1,2,0,0,71
"David Zaharakis",11729,"ES","AD","1",22,4,13,35,0,0,0,4,4,8,5,4,0,1,0,12,24,0,0,1,1,0,90
"Blake Acres",12276,"SK","BL","1",14,9,16,30,1,0,0,4,2,4,1,1,1,0,1,12,19,1,1,3,0,0,85
"David Armitage",11570,"SK","BL","1",8,7,16,24,0,0,0,2,0,2,4,2,1,2,0,7,17,0,0,0,0,1,75
"Jack Billings",12249,"SK","BL","1",18,9,8,26,2,3,0,3,2,5,0,3,2,1,0,11,17,0,3,0,0,3,89
"Nathan Brown",11627,"SK","BL","1",5,5,2,7,0,0,0,2,2,0,0,1,1,1,0,2,6,0,0,7,0,0,91
"Josh Bruce",12065,"SK","BL","1",5,6,7,12,3,0,3,0,1,4,0,2,1,1,0,4,9,0,1,2,1,1,90
"Jake Carlisle",11871,"SK","BL","1",8,8,5,13,0,0,0,1,2,0,0,0,1,0,0,5,9,1,0,2,0,0,95
"Hunter Clark",12591,"SK","BL","1",8,3,4,12,1,0,0,1,1,1,0,1,0,0,0,1,11,1,0,2,0,1,62
"Jarryn Geary",11630,"SK","BL","1",15,8,12,27,0,0,0,1,4,2,2,3,0,0,0,9,17,0,0,2,1,0,87
"Jade Gresham",12415,"SK","BL","1",11,3,5,16,3,1,0,3,0,5,4,3,1,2,0,6,11,0,0,1,1,0,85
"Ben Long",12521,"SK","BL","1",7,6,8,15,1,0,0,3,0,2,1,3,1,2,0,4,12,0,1,3,0,0,83
"Billy Longer",12051,"SK","BL","1",1,1,6,7,0,0,22,0,0,0,2,3,1,3,0,3,4,0,0,2,0,0,80
"Paddy McCartin",12339,"SK","BL","1",6,3,1,7,1,0,0,0,0,1,0,3,2,0,0,3,4,0,1,0,0,1,69
"Tim Membrey",12300,"SK","BL","1",13,9,3,16,2,3,0,3,0,3,0,1,1,0,0,4,12,2,6,1,1,1,89
"Jack Newnes",12050,"SK","BL","1",15,6,10,25,0,0,0,2,3,7,2,4,2,1,0,7,20,0,0,4,3,0,89
"Dylan Roberton",11839,"SK","BL","1",19,10,5,24,0,0,0,2,4,2,0,4,1,1,0,5,18,0,0,2,0,1,81
"Sebastian Ross",12132,"SK","BL","1",20,6,12,32,0,0,0,7,2,7,2,5,2,3,2,10,21,0,0,2,1,2,77
"Shane Savage",11793,"SK","BL","1",18,7,6,24,0,0,0,1,3,4,0,1,1,0,0,3,21,0,0,3,2,0,88
"Jack Sinclair",12325,"SK","BL","1",1,3,11,12,0,0,0,2,0,0,1,2,0,1,0,6,7,0,0,6,0,0,78
"Jack Steele",12368,"SK","BL","1",6,3,12,18,0,0,0,3,1,2,0,3,0,2,0,6,13,0,0,1,0,2,71
"Jack Steven",11791,"SK","BL","1",21,10,13,34,2,0,0,2,1,6,5,6,0,2,3,13,21,0,0,2,1,1,76
"Koby Stevens",11852,"SK","BL","1",9,5,14,23,0,1,0,4,2,0,3,3,1,2,0,9,15,0,0,2,0,0,77
"Jimmy Webster",12188,"SK","BL","1",14,8,4,18,0,0,0,2,5,2,0,3,1,1,0,3,16,0,0,7,0,0,84
"Harris Andrews",12340,"BL","SK","1",7,5,4,11,0,0,0,1,3,1,0,1,0,0,0,3,7,1,0,5,0,1,98
"Dayne Beams",11728,"BL","SK","1",14,6,12,26,0,1,0,3,1,7,7,5,3,1,0,11,15,1,1,1,0,0,87
"Tom Bell",12115,"BL","SK","1",8,1,8,16,1,1,0,0,2,2,4,6,0,3,0,9,7,0,1,3,0,1,69
"Jarrod Berry",12519,"BL","SK","1",13,8,6,19,3,0,0,3,0,2,3,3,1,0,0,6,13,0,2,3,0,1,73
"Charlie Cameron",12277,"BL","SK","1",12,5,5,17,3,2,0,2,0,3,2,3,1,1,0,8,10,1,1,1,0,0,88
"Allen Christensen",11920,"BL","SK","1",9,3,12,21,1,0,0,0,0,2,3,4,0,2,0,6,16,0,0,2,0,1,85
"Darcy Gardiner",12267,"BL","SK","1",8,5,5,13,0,0,0,1,4,0,0,3,3,1,0,6,8,1,0,5,0,0,89
"Eric Hipwood",12454,"BL","SK","1",6,3,1,7,1,0,0,2,0,4,1,4,1,2,0,4,4,1,0,0,0,2,93
"Luke Hodge",1134,"BL","SK","1",14,5,11,25,0,0,0,2,2,0,0,2,2,1,0,8,13,0,0,3,0,0,81
"Ryan Lester",11894,"BL","SK","1",10,4,8,18,0,0,0,7,1,5,4,2,2,0,0,9,8,0,0,0,0,0,83
"Stefan Martin",11684,"BL","SK","1",8,0,11,19,0,0,42,1,3,2,5,4,5,1,0,10,10,0,0,3,1,1,94
"Sam Mayes",12162,"BL","SK","1",13,4,6,19,0,1,0,2,0,3,2,3,0,1,0,4,14,0,1,3,0,0,88
"Hugh McCluggage",12518,"BL","SK","1",11,4,7,18,0,1,0,1,2,1,0,3,1,2,0,4,14,0,1,1,0,0,85
"Daniel McStay",12291,"BL","SK","1",5,3,6,11,0,0,0,0,2,0,0,1,0,1,0,2,8,0,0,6,0,0,89
"Cam Rayner",12592,"BL","SK","1",5,2,3,8,1,1,0,1,0,2,0,2,0,1,0,4,5,2,1,0,0,0,71
"Daniel Rich",11725,"BL","SK","1",4,1,3,7,0,0,0,0,1,0,1,0,0,0,0,3,4,0,0,0,0,0,28
"Nick Robertson",12264,"BL","SK","1",12,4,15,27,0,0,0,6,5,2,5,4,2,0,0,11,15,0,0,0,1,0,86
"Mitch Robinson",11710,"BL","SK","1",12,7,11,23,1,0,0,2,1,5,3,5,2,2,0,11,14,2,0,2,0,0,72
"Lewis Taylor",12252,"BL","SK","1",15,9,12,27,0,0,0,2,3,1,2,2,0,0,0,8,20,0,0,2,0,1,85
"Josh Walker",12109,"BL","SK","1",6,3,2,8,1,0,2,2,0,2,0,1,1,0,0,2,6,0,1,1,0,0,88
"Alex Witherden",12546,"BL","SK","1",12,3,9,21,0,0,0,2,5,1,2,1,1,0,0,6,12,0,0,2,0,0,79
"Dayne Zorko",12076,"BL","SK","1",11,2,3,14,0,2,0,4,2,4,0,6,0,2,0,4,9,0,0,2,1,0,88
"Dom Barry",12294,"PA","FR","1",12,5,10,22,0,0,0,1,0,6,1,4,0,1,0,5,16,0,0,0,0,0,86
"Travis Boak",11583,"PA","FR","1",12,5,14,26,1,1,0,3,0,5,1,4,1,0,0,9,18,0,3,1,0,1,83
"Riley Bonner",12483,"PA","FR","1",21,6,10,31,0,0,0,1,5,4,2,3,0,1,0,9,22,0,0,1,0,0,85
"Darcy Byrne-Jones",12422,"PA","FR","1",13,3,15,28,0,0,0,3,1,5,10,3,1,2,0,15,14,0,0,1,2,1,89
"Tom Clurey",12238,"PA","FR","1",13,8,3,16,0,0,0,1,5,0,0,3,0,1,0,1,15,0,0,3,0,0,85
"Charlie Dixon",11914,"PA","FR","1",12,7,8,20,1,3,4,3,0,4,3,1,2,1,0,11,9,2,3,2,0,0,92
"Brad Ebert",11639,"PA","FR","1",13,5,15,28,0,1,0,7,1,7,2,7,0,3,0,9,19,0,0,3,0,1,85
"Sam Gray",12262,"PA","FR","1",8,3,3,11,1,0,0,4,0,1,1,1,3,0,0,4,6,0,0,0,0,2,84
"Hamish Hartlett",11740,"PA","FR","1",19,7,4,23,0,0,0,2,4,3,2,4,1,1,0,9,14,1,0,6,0,0,86
"Dan Houston",12495,"PA","FR","1",12,7,5,17,0,0,0,2,5,1,0,0,1,0,0,3,13,0,0,3,0,0,85
"Dougal Howard",12420,"PA","FR","1",8,4,2,10,0,0,0,3,4,0,0,1,1,1,0,6,5,0,0,21,0,0,82
"Tom Jonas",12002,"PA","FR","1",11,6,5,16,0,0,0,3,2,1,0,1,1,0,0,5,10,1,0,8,0,0,96
"Todd Marshall",12575,"PA","FR","1",6,2,4,10,4,0,0,2,0,1,1,3,0,2,0,3,6,0,2,0,0,1,69
"Steven Motlop",11818,"PA","FR","1",11,3,8,19,2,0,0,3,2,6,0,1,0,1,0,3,16,0,1,1,5,1,86
"Jared Polec",11927,"PA","FR","1",15,4,14,29,0,0,0,2,3,3,2,3,1,0,0,7,21,0,0,1,0,0,77
"Sam Powell-Pepper",12494,"PA","FR","1",11,5,8,19,0,4,0,3,1,7,3,1,2,0,0,7,12,0,2,1,0,0,72
"Tom Rockliff",11787,"PA","FR","1",6,4,6,12,1,0,0,1,0,1,0,0,0,0,0,1,11,0,1,1,0,1,69
"Paddy Ryder",4144,"PA","FR","1",4,2,2,6,1,0,16,1,0,1,0,1,1,1,0,3,3,0,1,3,0,1,43
"Jack Watts",11765,"PA","FR","1",12,7,8,20,3,3,0,4,0,0,1,0,2,0,2,5,15,0,2,0,0,0,92
"Justin Westhoff",11579,"PA","FR","1",15,9,10,25,0,0,5,9,2,1,4,5,2,1,3,13,16,0,0,11,0,0,87
"Ollie Wines",12150,"PA","FR","1",13,3,15,28,0,0,1,5,2,2,9,3,2,0,0,11,17,0,0,2,0,1,75
"Chad Wingard",12047,"PA","FR","1",13,7,10,23,2,1,0,0,1,3,3,2,2,1,0,7,16,1,3,1,3,2,91
"Hayden Ballantyne",11770,"FR","PA","1",6,2,4,10,0,0,0,3,1,1,1,4,1,3,0,4,8,0,0,1,0,1,82
"Bailey Banfield",12588,"FR","PA","1",8,3,4,12,0,0,0,3,1,5,0,0,1,0,0,4,7,1,0,1,0,0,82
"Connor Blakely",12397,"FR","PA","1",11,4,6,17,0,0,0,1,2,1,2,0,2,0,0,7,10,0,0,3,0,0,83
"Andrew Brayshaw",12589,"FR","PA","1",4,3,8,12,0,0,0,2,0,2,2,1,0,0,0,7,5,1,0,1,0,0,66
"Nat Fyfe",11834,"FR","PA","1",10,1,12,22,1,0,0,3,1,3,3,7,1,3,0,13,10,0,0,2,0,0,82
"Bradley Hill",12060,"FR","PA","1",13,5,2,15,1,0,0,2,3,3,0,5,0,1,0,1,14,0,0,1,1,0,72
"Michael Johnson",4083,"FR","PA","1",10,7,4,14,0,0,0,1,4,0,0,2,0,2,0,1,12,0,0,3,0,0,90
"Shane Kersten",12287,"FR","PA","1",6,3,6,12,0,2,0,0,0,5,1,1,0,1,0,4,7,0,0,2,0,0,82
"Ed Langdon",12393,"FR","PA","1",8,2,9,17,1,0,0,3,1,2,1,2,0,0,0,1,15,0,0,0,0,0,79
"Brandon Matera",11915,"FR","PA","1",13,7,6,19,1,0,0,3,2,6,0,0,1,0,0,2,17,0,1,2,1,1,82
"Cam McCarthy",12315,"FR","PA","1",10,7,3,13,1,3,0,3,1,5,0,1,1,0,0,5,8,1,1,0,0,0,87
"David Mundy",4088,"FR","PA","1",7,4,14,21,0,0,0,3,2,2,5,1,1,1,0,13,11,0,0,1,0,1,73
"Lachie Neale",12055,"FR","PA","1",14,4,24,38,0,0,0,1,2,2,6,7,3,3,0,17,21,0,0,0,1,1,78
"Alex Pearce",12352,"FR","PA","1",6,6,4,10,0,0,0,1,1,0,0,2,0,0,0,6,5,2,0,6,0,0,93
"Danyle Pearce",4137,"FR","PA","1",5,3,7,12,0,0,0,2,2,2,1,2,0,0,0,3,9,0,0,2,1,1,76
"Luke Ryan",12542,"FR","PA","1",13,6,3,16,0,0,0,2,5,1,0,0,0,0,0,5,10,0,0,3,2,0,84
"Aaron Sandilands",1421,"FR","PA","1",5,5,11,16,1,0,52,2,1,0,6,5,2,3,1,12,5,3,0,0,0,0,81
"Cam Sutcliffe",12104,"FR","PA","1",6,6,11,17,0,0,0,0,2,1,0,5,0,3,0,5,13,0,0,3,0,0,86
"Matthew Taberner",12205,"FR","PA","1",14,9,6,20,1,0,5,1,2,2,1,3,0,2,0,7,12,2,1,0,0,1,97
"Darcy Tucker",12426,"FR","PA","1",7,1,5,12,0,0,0,2,5,0,3,1,0,0,0,5,7,0,0,2,0,0,77
"Michael Walters",11763,"FR","PA","1",11,4,7,18,1,0,0,6,1,4,3,2,3,0,0,8,11,0,0,0,0,1,84
"Nathan Wilson",12024,"FR","PA","1",11,3,4,15,1,0,0,0,4,2,0,1,1,1,0,2,11,0,0,2,0,0,85
"Jed Anderson",12154,"NM","GC","1",11,0,1,12,1,0,0,7,1,2,2,6,1,3,0,7,4,0,0,3,0,0,69
"Shaun Atley",11902,"NM","GC","1",9,2,11,20,0,1,0,1,2,4,1,2,0,1,0,7,12,0,0,1,0,0,88
"Ben Brown",12289,"NM","GC","1",3,0,1,4,0,0,9,2,1,0,1,1,1,0,0,1,3,0,0,4,0,0,65
"Ryan Clarke",12461,"NM","GC","1",18,0,8,26,0,0,0,4,10,3,1,5,0,1,0,7,12,0,0,1,1,0,81
"Ben Cunnington",11835,"NM","GC","1",12,1,9,21,0,0,0,7,3,3,6,3,0,0,0,13,6,1,0,3,0,2,74
"Luke Davies-Uniacke",12590,"NM","GC","1",3,0,5,8,0,0,0,2,0,2,0,2,0,0,0,4,4,0,0,1,0,0,67
"Trent Dumont",12343,"NM","GC","1",11,0,7,18,1,0,0,9,2,3,3,4,2,1,0,10,6,0,0,0,0,0,79
"Todd Goldstein",11686,"NM","GC","1",8,3,6,14,0,1,35,2,2,5,1,2,2,0,0,8,6,1,1,6,0,0,76
"Billy Hartung",12274,"NM","GC","1",11,1,11,22,0,1,0,5,0,3,0,7,0,2,0,8,13,0,0,2,1,0,89
"Shaun Higgins",4180,"NM","GC","1",14,2,7,21,1,2,0,4,1,4,4,4,4,1,0,13,6,0,0,2,0,0,85
"Nathan Hrovat",12190,"NM","GC","1",5,0,3,8,0,0,0,2,0,3,1,3,0,1,0,2,4,0,0,0,0,0,73
"Ben Jacobs",11952,"NM","GC","1",5,0,1,6,0,0,0,7,0,0,1,5,1,3,0,4,3,0,0,3,0,0,80
"Jamie Macmillan",11862,"NM","GC","1",20,2,7,27,0,0,0,2,7,1,1,5,3,1,0,13,8,0,0,6,1,0,87
"Luke McDonald",12246,"NM","GC","1",9,1,4,13,0,0,0,4,2,2,4,4,2,2,0,11,5,0,0,7,0,0,89
"Jy Simpkin",12502,"NM","GC","1",13,0,9,22,0,0,0,2,2,2,3,5,1,2,0,16,6,0,0,3,0,0,78
"Robbie Tarrant",11859,"NM","GC","1",6,0,3,9,0,0,0,7,6,1,1,4,1,1,0,6,5,0,0,10,0,0,87
"Scott Thompson",11636,"NM","GC","1",8,2,12,20,0,0,0,3,4,1,0,5,3,2,0,16,5,1,0,15,0,0,100
"Kayne Turner",12304,"NM","GC","1",5,0,7,12,0,2,0,3,0,2,0,0,1,0,0,7,4,0,0,1,0,0,81
"Ed Vickers-Willis",12524,"NM","GC","1",11,2,5,16,0,0,0,5,3,1,1,4,0,0,0,11,5,1,0,14,0,0,87
"Jarrad Waite",1418,"NM","GC","1",10,1,5,15,0,1,2,2,1,0,3,2,1,0,0,9,6,0,0,2,0,0,93
"Marley Williams",12084,"NM","GC","1",10,2,2,12,0,0,0,5,3,3,0,2,0,0,0,3,8,2,0,1,0,0,77
"Jack Ziebell",11724,"NM","GC","1",15,2,6,21,2,0,0,3,4,2,3,6,1,1,1,12,9,2,1,3,0,0,95
"Ben Ainsworth",12498,"GC","NM","1",5,1,6,11,2,0,0,4,2,1,2,3,1,1,0,10,4,0,1,3,0,0,63
"Jack Bowes",12499,"GC","NM","1",17,2,4,21,1,0,0,1,2,4,2,3,2,0,0,9,8,0,0,3,0,0,78
"Sam Day",11947,"GC","NM","1",6,2,4,10,0,0,8,3,1,3,2,2,1,0,0,6,5,0,0,5,0,0,78
"Brayden Fiorini",12481,"GC","NM","1",17,3,4,21,0,0,0,6,3,6,4,0,0,0,0,7,12,0,1,0,0,0,71
