"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Christian Salem",12272,"ME","GW","1",13,5,2,15,0,0,0,2,4,2,1,2,1,0,0,6,7,1,0,1,0,0,88
"Dom Tyson",12032,"ME","GW","1",8,5,9,17,0,0,0,2,4,3,3,3,0,0,0,7,10,1,0,0,0,2,76
"Aaron Vandenberg",12323,"ME","GW","1",8,3,9,17,2,0,0,1,0,6,1,4,0,0,0,7,11,2,1,0,0,0,85
"Bernie Vince",4151,"ME","GW","1",17,3,4,21,1,0,0,3,5,1,2,4,5,2,0,8,11,2,0,2,1,0,85
"Jack Viney",12147,"ME","GW","1",14,5,18,32,0,0,0,6,1,4,4,5,4,2,3,15,19,1,0,0,2,0,86
"Jack Watts",11765,"ME","GW","1",14,10,4,18,1,1,0,1,2,3,0,5,0,1,0,6,12,2,3,0,0,2,85
"Matt Buntine",12082,"GW","ME","1",6,3,4,10,0,0,0,1,2,1,0,1,1,0,0,4,6,1,0,5,0,0,85
"Aidan Corr",12181,"GW","ME","1",4,4,4,8,0,0,0,2,1,3,1,1,0,1,0,5,4,2,0,8,0,0,82
"Phil Davis",11825,"GW","ME","1",4,6,11,15,0,0,0,3,3,0,0,2,2,1,1,11,5,3,0,9,0,0,95
"Toby Greene",12025,"GW","ME","1",9,3,3,12,1,1,0,3,0,0,0,6,1,2,0,3,9,0,1,1,0,0,79
"Ryan Griffen",4080,"GW","ME","1",4,2,11,15,0,1,0,5,1,3,3,1,1,0,0,9,8,0,0,3,0,0,83
"Steve Johnson",1140,"GW","ME","1",11,4,12,23,2,2,0,3,1,2,3,3,1,1,0,8,15,0,1,2,0,0,85
"Josh Kelly",12255,"GW","ME","1",10,3,8,18,0,0,0,4,4,5,3,1,0,0,0,5,14,0,0,0,2,2,76
"Adam Kennedy",12031,"GW","ME","1",11,5,5,16,0,0,0,3,1,1,1,2,1,0,0,3,12,1,0,1,1,0,80
"Rory Lobb",12282,"GW","ME","1",8,7,7,15,2,3,0,2,0,0,0,2,1,2,0,9,7,4,5,6,0,2,87
"Caleb Marchbank",12369,"GW","ME","1",8,4,7,15,0,1,0,4,3,2,2,1,2,1,0,7,8,1,0,6,0,0,79
"Shane Mumford",11656,"GW","ME","1",1,3,10,11,0,0,25,3,2,0,2,7,1,6,0,5,6,1,0,1,0,0,88
"Rhys Palmer",11641,"GW","ME","1",8,3,7,15,0,0,0,1,0,3,1,2,0,1,0,6,8,0,0,0,0,2,83
"Tom Scully",11802,"GW","ME","1",19,6,8,27,1,1,0,1,1,5,4,4,1,1,0,7,20,0,1,1,4,0,86
"Heath Shaw",4132,"GW","ME","1",25,7,5,30,0,0,0,2,10,3,0,8,1,2,0,7,20,0,0,3,3,0,93
"Dylan Shiel",12022,"GW","ME","1",13,4,16,29,0,0,0,2,4,4,5,3,0,1,0,10,19,0,0,2,4,0,76
"Devon Smith",12029,"GW","ME","1",9,5,7,16,1,2,0,2,0,2,0,2,0,0,0,6,9,0,2,1,0,0,75
"Jack Steele",12368,"GW","ME","1",6,3,5,11,1,0,0,2,1,3,1,2,2,2,0,2,9,0,0,1,0,1,70
"James Stewart",12232,"GW","ME","1",2,2,2,4,0,1,0,0,0,0,0,1,1,1,0,1,3,0,1,0,0,0,65
"Adam Tomlinson",12027,"GW","ME","1",6,4,3,9,0,1,0,2,0,2,0,2,0,1,0,4,6,1,2,4,0,0,88
"Callan Ward",11677,"GW","ME","1",14,6,14,28,2,2,2,1,1,3,4,0,2,0,0,14,12,2,1,5,0,0,79
"Lachie Whitfield",12143,"GW","ME","1",12,5,10,22,0,1,0,3,0,4,1,2,1,1,0,8,14,0,0,0,0,0,80
"Nathan Wilson",12024,"GW","ME","1",19,6,3,22,0,0,0,1,7,4,0,2,3,0,0,3,15,0,0,1,0,0,85
"Gary Ablett",1105,"GC","ES","1",20,4,14,34,1,3,0,7,1,7,9,4,3,2,1,14,21,0,2,0,2,1,87
"Callum Ah Chee",12414,"GC","ES","1",4,1,4,8,1,1,0,5,0,0,0,1,1,0,0,6,2,0,1,2,0,0,74
"Clay Cameron",12235,"GC","ES","1",7,7,8,15,0,0,0,3,1,1,1,0,1,0,0,3,12,0,0,3,0,1,86
"Ryan Davis",11667,"GC","ES","1",8,1,9,17,0,2,0,4,1,3,1,2,1,0,0,8,10,0,1,0,0,0,75
"Sam Day",11947,"GC","ES","1",7,4,8,15,2,0,2,2,0,3,1,3,3,2,0,7,8,1,2,4,0,2,95
"Aaron Hall",12041,"GC","ES","1",19,4,17,36,2,1,0,3,1,9,4,2,0,1,3,11,25,0,0,1,1,0,77
"Jarrod Harbrow",11555,"GC","ES","1",10,3,10,20,0,1,0,2,2,3,0,4,0,1,0,8,12,0,0,0,5,0,82
"Sean Lemmens",12234,"GC","ES","1",4,0,6,10,0,0,0,2,0,0,0,3,1,1,0,2,8,0,0,0,0,0,78
"Jesse Lonergan",12180,"GC","ES","1",9,3,11,20,1,0,0,6,0,4,2,2,0,0,0,8,11,0,0,0,0,1,67
"Tom Lynch",11948,"GC","ES","1",8,7,10,18,4,1,0,4,0,0,0,7,1,2,2,10,6,3,4,1,0,1,95
"Nick Malceski",4117,"GC","ES","1",12,4,7,19,1,2,0,3,1,4,1,4,2,2,0,8,12,2,2,0,0,1,86
"Jack Martin",12236,"GC","ES","1",8,4,5,13,2,0,0,8,0,2,0,1,1,0,0,5,7,0,2,1,0,2,79
"Steven May",11940,"GC","ES","1",12,6,4,16,0,0,0,2,5,3,0,1,0,1,0,4,11,2,0,10,0,0,93
"Trent McKenzie",11912,"GC","ES","1",13,7,4,17,0,0,0,5,2,3,0,0,1,0,0,4,13,0,0,0,0,0,77
"Touk Miller",12331,"GC","ES","1",9,2,11,20,1,2,0,2,0,1,1,4,1,1,0,7,15,0,0,1,0,0,74
"Tom Nicholls",11951,"GC","ES","1",5,3,5,10,0,0,24,4,1,1,1,4,0,2,0,6,5,0,0,4,0,0,87
"Dion Prestia",11917,"GC","ES","1",13,3,16,29,1,0,0,9,2,8,4,4,0,0,0,9,22,0,0,1,1,0,67
"Michael Rischitelli",4047,"GC","ES","1",7,3,20,27,0,0,0,7,1,3,10,0,2,0,0,13,14,0,0,1,1,0,79
"Matt Rosa",4133,"GC","ES","1",16,9,16,32,0,0,0,1,1,5,1,2,0,1,0,7,26,0,0,1,1,2,86
"Adam Saad",12330,"GC","ES","1",7,6,8,15,0,1,0,3,3,3,0,0,0,0,0,4,11,1,0,4,6,0,79
"Alex Sexton",12080,"GC","ES","1",15,6,8,23,1,2,0,3,4,2,1,4,0,1,0,3,19,0,1,1,0,2,85
"Rory Thompson",11992,"GC","ES","1",10,4,4,14,0,0,1,2,2,1,0,1,2,0,0,5,9,0,0,5,0,0,90
"Patrick Ambrose",12239,"ES","GC","1",8,3,4,12,0,0,0,4,4,0,0,4,1,2,0,4,7,0,0,6,0,0,84
"Mark Baguley",12107,"ES","GC","1",11,7,5,16,0,0,0,3,3,1,0,4,0,1,0,4,10,1,0,5,0,1,89
"Craig Bird",11635,"ES","GC","1",4,1,7,11,0,0,0,6,2,2,1,2,0,0,0,4,8,0,0,0,0,2,70
"Mitch Brown",11987,"ES","GC","1",10,4,3,13,0,0,0,2,2,0,0,2,2,2,0,3,10,0,0,2,0,0,91
"Adam Cooney",3940,"ES","GC","1",7,4,7,14,0,0,0,3,1,4,0,2,2,1,0,6,8,0,0,0,0,0,82
"Ryan Crowley",4115,"ES","GC","1",6,3,7,13,1,0,1,2,0,0,2,2,0,0,0,4,8,1,1,1,0,0,85
"Joe Daniher",12199,"ES","GC","1",7,5,4,11,1,1,1,1,0,4,0,4,1,0,0,5,6,2,2,1,1,0,82
"Matt Dea",11829,"ES","GC","1",6,5,9,15,0,0,0,5,0,0,0,0,1,0,0,4,11,0,0,1,0,0,87
"Martin Gleeson",12240,"ES","GC","1",11,5,8,19,0,0,0,2,5,0,0,4,0,0,0,1,16,0,0,3,0,0,83
"Brendon Goddard",1443,"ES","GC","1",8,7,16,24,0,0,0,1,2,0,3,4,1,2,0,10,14,0,0,1,0,0,83
"James Gwilt",4143,"ES","GC","1",11,5,7,18,0,0,0,1,6,0,0,2,0,1,0,4,14,0,0,2,0,0,85
"James Kelly",1141,"ES","GC","1",15,8,11,26,0,0,0,7,5,1,2,4,2,1,0,10,16,0,1,2,0,0,81
"Kyle Langford",12349,"ES","GC","1",7,3,6,13,1,0,0,0,1,5,0,2,1,2,0,2,11,0,0,1,0,0,78
"Matthew Leuenberger",11593,"ES","GC","1",2,3,6,8,0,0,32,0,0,1,0,1,1,1,0,1,9,0,0,2,0,1,75
"Anthony McDonald-Tipungwuti",12407,"ES","GC","1",6,0,4,10,0,1,0,2,0,0,0,0,1,0,0,5,7,0,0,4,0,0,78
"Shaun McKernan",11774,"ES","GC","1",4,1,2,6,1,0,5,0,1,1,1,6,2,3,0,2,5,0,0,3,0,1,81
"Jackson Merrett",12136,"ES","GC","1",9,4,12,21,0,0,0,3,0,2,0,1,0,0,0,5,16,0,1,1,0,0,84
"Zach Merrett",12241,"ES","GC","1",18,10,13,31,0,0,0,3,4,4,4,3,0,1,0,12,23,0,0,4,0,0,74
"Darcy Parish",12406,"ES","GC","1",8,5,17,25,0,0,0,6,1,2,6,3,0,0,0,12,14,0,1,2,0,0,78
"Jonathan Simpkin",12086,"ES","GC","1",8,3,9,17,0,0,0,2,3,0,1,6,0,3,0,8,10,0,0,2,0,1,77
"Mathew Stokes",4181,"ES","GC","1",18,7,9,27,3,1,0,1,2,5,0,7,1,0,0,7,20,0,1,1,0,1,90
"David Zaharakis",11729,"ES","GC","1",21,5,12,33,2,2,0,2,1,8,5,2,1,0,0,12,20,0,1,3,4,1,84
"Jed Anderson",12154,"NM","AD","1",4,1,1,5,0,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,26
"Shaun Atley",11902,"NM","AD","1",10,5,7,17,0,0,0,1,6,1,0,2,0,0,0,4,13,0,0,3,5,0,84
"Ben Brown",12289,"NM","AD","1",9,6,2,11,2,0,2,2,1,2,1,3,0,1,0,4,7,1,1,4,0,0,83
"Ben Cunnington",11835,"NM","AD","1",7,1,20,27,0,1,1,7,1,1,10,2,1,1,0,23,4,1,0,2,0,0,79
"Nick Dal Santo",1132,"NM","AD","1",12,2,9,21,1,1,0,2,4,3,6,0,2,0,0,9,11,0,1,1,1,0,80
"Michael Firrito",1457,"NM","AD","1",10,9,7,17,0,0,0,1,4,2,0,2,0,2,0,4,12,1,0,7,1,0,90
"Taylor Garner",12220,"NM","AD","1",5,5,6,11,2,0,0,5,0,1,0,0,0,0,0,4,6,1,1,1,0,0,71
"Sam Gibson",12093,"NM","AD","1",11,3,14,25,0,0,0,6,1,5,2,2,1,0,0,5,21,0,0,2,0,2,83
"Todd Goldstein",11686,"NM","AD","1",8,4,5,13,1,0,44,7,0,1,3,2,0,1,3,8,4,4,0,2,0,0,92
"Brent Harvey",788,"NM","AD","1",12,5,4,16,3,0,0,2,1,1,1,1,0,0,0,4,13,0,0,1,1,0,84
"Shaun Higgins",4180,"NM","AD","1",8,5,10,18,1,0,0,9,1,4,1,1,1,0,0,9,9,1,1,0,0,0,86
"Jamie Macmillan",11862,"NM","AD","1",11,4,4,15,0,0,0,1,2,5,2,1,0,0,0,6,9,0,0,5,3,0,81
"Luke McDonald",12246,"NM","AD","1",8,4,4,12,0,1,0,2,1,0,0,2,0,2,0,4,8,1,0,2,0,0,89
"Drew Petrie",806,"NM","AD","1",5,3,1,6,2,1,0,4,0,2,0,4,0,4,0,3,3,2,2,5,0,0,94
"Andrew Swallow",4176,"NM","AD","1",9,1,8,17,0,0,0,10,3,0,2,2,1,1,0,11,9,0,0,3,0,0,77
"Robbie Tarrant",11859,"NM","AD","1",16,8,8,24,0,1,0,2,5,4,0,5,2,3,0,7,15,1,0,6,0,0,91
"Lindsay Thomas",11540,"NM","AD","1",10,4,4,14,1,2,0,3,0,3,0,2,2,1,0,6,7,1,2,0,0,2,76
"Scott Thompson",11636,"NM","AD","1",7,5,6,13,0,0,0,1,1,1,0,1,2,1,0,5,10,0,0,4,0,0,88
"Jarrad Waite",1418,"NM","AD","1",14,7,6,20,3,1,0,6,1,3,0,3,2,1,1,11,9,3,3,1,0,1,98
"Daniel Wells",1427,"NM","AD","1",14,5,4,18,0,0,0,7,0,8,6,0,2,0,0,9,9,0,0,1,0,2,79
"Sam Wright",11755,"NM","AD","1",8,2,7,15,0,0,0,0,5,2,0,1,2,1,0,5,10,0,0,4,0,0,91
"Jack Ziebell",11724,"NM","AD","1",16,2,10,26,0,0,0,4,1,5,7,7,0,3,0,16,12,0,0,3,0,1,79
"Rory Atkins",12381,"AD","NM","1",9,3,9,18,0,0,0,2,2,4,3,2,0,1,0,10,10,0,0,2,1,0,77
"Eddie Betts",4060,"AD","NM","1",11,3,4,15,1,3,0,8,3,3,3,3,3,1,0,8,7,0,1,0,0,0,91
"Luke Brown",12106,"AD","NM","1",9,4,4,13,0,0,0,2,3,1,0,1,0,0,0,3,10,0,0,0,0,0,83
"Kyle Cheney",11721,"AD","NM","1",5,1,6,11,0,0,0,2,4,0,0,0,2,0,0,9,3,1,0,7,0,0,84
"Brad Crouch",12156,"AD","NM","1",12,2,8,20,0,0,0,9,2,1,3,7,2,3,0,9,13,0,0,1,0,1,77
"Matt Crouch",12258,"AD","NM","1",14,3,9,23,1,0,0,2,2,5,10,1,2,1,0,15,9,0,0,1,0,0,67
"Richard Douglas",2381,"AD","NM","1",14,2,6,20,1,0,0,3,2,6,2,1,1,0,0,5,14,0,0,3,0,1,76
"Sam Jacobs",11708,"AD","NM","1",4,3,6,10,1,0,35,1,0,1,2,1,0,0,0,4,6,1,1,0,0,0,93
"Josh Jenkins",12074,"AD","NM","1",8,5,2,10,5,0,5,1,0,2,0,1,1,1,2,4,5,1,2,2,0,1,90
"Rory Laird",12165,"AD","NM","1",14,9,10,24,0,0,0,1,2,2,1,4,0,1,0,7,17,0,0,1,0,1,82
"Jake Lever",12351,"AD","NM","1",7,2,4,11,0,0,0,0,3,0,0,2,1,2,0,3,7,1,0,9,0,0,94
"Tom Lynch",11865,"AD","NM","1",10,4,1,11,1,0,0,2,0,2,2,3,3,1,0,6,7,0,1,0,0,1,88
"David Mackay",11634,"AD","NM","1",8,2,5,13,1,0,0,4,1,3,3,1,0,1,0,3,10,0,0,2,1,0,68
"Mitch McGovern",12404,"AD","NM","1",7,5,2,9,0,3,0,3,1,1,0,3,0,1,0,5,5,2,1,2,0,1,74
"Wayne Milera",12405,"AD","NM","1",4,2,3,7,0,1,0,2,0,1,1,2,2,1,0,5,2,1,0,2,0,0,70
"Paul Seedsman",12035,"AD","NM","1",6,3,5,11,1,0,0,4,1,3,0,1,0,0,0,2,11,0,0,0,1,0,76
"Rory Sloane",11792,"AD","NM","1",5,1,14,19,0,1,4,7,0,2,4,2,0,0,0,10,8,0,0,2,2,2,76
"Brodie Smith",11891,"AD","NM","1",16,5,8,24,0,0,0,1,4,6,2,4,0,0,0,8,16,0,0,4,2,1,85
"Daniel Talia",11989,"AD","NM","1",7,3,9,16,0,0,0,3,7,1,0,0,0,0,0,5,11,0,0,12,0,0,95
"Scott Thompson",755,"AD","NM","1",15,3,15,30,0,1,0,2,1,7,9,3,2,2,0,17,14,0,0,0,0,0,89
"Nathan van Berlo",4075,"AD","NM","1",5,0,4,9,0,0,0,3,1,3,0,2,1,0,0,5,4,0,0,5,0,1,77
"Taylor Walker",11713,"AD","NM","1",13,10,5,18,2,3,0,1,0,3,0,3,2,2,0,7,12,1,2,2,0,0,88
"Harry Cunningham",12015,"SY","CW","1",9,3,3,12,2,1,0,4,1,2,1,3,0,3,0,1,10,0,1,0,0,0,85
"Lance Franklin",4065,"SY","CW","1",14,5,4,18,4,1,0,0,1,5,0,3,1,0,1,6,13,1,3,1,0,1,87
"Heath Grundy",1401,"SY","CW","1",9,4,10,19,0,0,0,0,5,0,0,3,0,2,0,6,13,1,0,3,0,0,100
"Dan Hannebery",11783,"SY","CW","1",7,2,14,21,1,1,0,3,0,3,5,0,2,0,0,13,7,0,1,1,1,2,50
"Isaac Heeney",12326,"SY","CW","1",14,8,9,23,1,3,0,2,1,4,1,2,0,0,0,9,14,0,2,0,0,1,82
"George Hewett",12411,"SY","CW","1",10,7,5,15,1,2,0,7,0,5,1,1,1,1,0,7,9,1,3,0,0,1,71
"Kieren Jack",11546,"SY","CW","1",17,4,18,35,0,1,0,4,1,10,4,2,0,1,0,16,19,0,1,1,1,2,78
"Zak Jones",12288,"SY","CW","1",10,3,7,17,1,0,0,1,1,3,2,4,1,1,0,7,11,0,0,0,0,0,77
"Josh Kennedy",11672,"SY","CW","1",10,0,13,23,0,1,0,2,0,4,9,2,1,1,0,15,10,0,0,2,0,3,84
"Jeremy Laidler",11778,"SY","CW","1",5,1,12,17,0,0,0,2,4,1,0,2,0,0,0,5,11,0,0,4,0,0,87
"Jake Lloyd",12268,"SY","CW","1",17,3,18,35,0,0,0,3,5,4,2,2,2,0,0,11,26,0,0,2,2,0,82
"Callum Mills",12413,"SY","CW","1",9,2,9,18,0,2,0,2,2,4,1,3,1,1,0,4,15,1,0,0,0,1,78
"Tom Mitchell",12196,"SY","CW","1",12,2,18,30,3,2,0,9,1,4,3,1,1,1,2,9,21,0,0,1,0,0,73
"Tom Papley",12412,"SY","CW","1",8,5,3,11,3,1,0,5,0,3,0,2,1,2,0,4,6,1,1,0,0,0,70
"Luke Parker",11953,"SY","CW","1",13,8,27,40,1,1,0,3,2,4,6,3,2,1,3,20,21,3,1,4,0,1,88
"Dane Rampe",12140,"SY","CW","1",11,3,6,17,0,0,0,3,4,4,0,5,1,1,0,4,13,0,0,8,0,0,91
"Dan Robinson",12361,"SY","CW","1",9,2,8,17,0,0,0,4,1,6,2,1,1,1,0,4,12,0,0,0,1,0,78
"Callum Sinclair",12158,"SY","CW","1",8,4,4,12,0,2,11,3,0,4,1,5,0,3,0,6,6,3,1,4,0,1,85
"Nick Smith",11653,"SY","CW","1",8,4,4,12,0,0,0,3,5,0,0,5,1,2,0,8,7,1,0,7,0,0,92
"Michael Talia",12123,"SY","CW","1",7,3,3,10,0,0,0,1,2,0,0,0,1,0,0,4,7,0,0,6,0,0,86
"Kurt Tippett",11633,"SY","CW","1",4,4,4,8,0,1,32,5,1,2,0,4,1,2,0,4,5,1,1,1,0,1,94
"Dean Towers",12297,"SY","CW","1",8,4,11,19,1,0,1,1,0,4,2,0,0,0,0,9,10,0,1,3,0,0,82
"Taylor Adams",12066,"CW","SY","1",14,5,10,24,0,0,0,4,6,3,4,3,2,0,0,8,17,0,0,1,0,0,84
"Jarryd Blair",11855,"CW","SY","1",11,2,8,19,0,2,0,7,0,3,3,1,2,1,0,9,10,0,1,3,0,0,92
"Nathan Brown",11627,"CW","SY","1",7,5,3,10,0,0,0,2,4,2,0,0,0,0,0,3,7,0,0,7,0,0,58
"Travis Cloke",4086,"CW","SY","1",5,1,2,7,0,0,4,1,0,4,3,1,2,0,0,4,3,0,0,1,0,0,98
"Jack Crisp",12061,"CW","SY","1",7,2,6,13,1,0,0,6,0,2,1,4,0,1,0,6,7,0,0,1,0,0,82
